question_id,question_text
31969060,"Title: Octave expands sliced arrays; Python does not | Body: I'd like to do some Matlab/Octave index on Python, but I can't find equivalent code. Octave seems to expand sliced arrays, while Python does not. Please check the code below:  Octave:  &gt;&gt; A = [1 2 3; 4 5 6; 7 8 9]; &gt;&gt; xe = [1 1 2 3 3]; &gt;&gt; A(xe,:) ans = 1   2   3 1   2   3 4   5   6 7   8   9 7   8   9   Python:  &gt;&gt;&g"
26915090,"Title: How can we pass the parameter from jQuery Dialog and change the content of the html? | Body: I am looking to dynamically change the image shown in the jQuery Dialog. I am trying to pass the âimage pathâ as parameter which will be used to change the image shown in the jQuery dialog. Please! Check my code below. By default, it will show âimages/firstImage.jpgâ in the jQuery Dialog. Now, "
17843630,"Title: Python: Can dumpdata cannot loaddata back. UnicodeDecodeError | Body: I have been using Python 2.7, Django 1.5 and PostgreSQL 9.2 for two weeks. Never saw it before. Everything is freshly installed on my Windows 7 machine, so it should have default settings. Django beautifully generates tables in my db. Looks like everything works fine. I am able to  dump data from my database by running:  man"
7679020,"Title: How to write an XQuery which crosses an xsd:any element? | Body: A schema contains a &lt;xsd:any/> element.   The code, by some external information, knows that in place of any there is a specific XML structure (e.g. foo).  XQuery would be looking as /Root/Child/AnotherChild/book/title.  But XQuery complains that book element is not known, and XQuery thus is not valid.  How can I write a query"
30604270,"Title: ng-class $window.innerWidth | Body: I am trying to find a solution to add a class to an item if the screen width is greater than x (ie. 1200).  ng-class=""{ large: isLarge() }""  $scope.isLarge = function () {   return ($window.innerWidth &gt;= 1200); }   This doesn't work, and wont even add the class. It also needs to update on browser resize. Thinking a directive might be a better option.  EDI"
6318170,"Title: Large matplotlib pixel figure best approach | Body: I have a large 2D dataset where I want to associate to each X,Y pair a color and plot it with matplotlib. I am talking about 1000000 points. I wonder what is the best approach in terms of performance (speed) and if you could point to some example "
37509610,"Title: How can I communicate between plugins? | Body: I have a plugin system where I use MarshalByRefObject to create isolated domains per plugin, so users can reload their new versions, as they see fit without having to turn off the main application.  Now I have the need to allow a plugin to view which plugins are currently running and perhaps start/stop a specific plugin.  I know how to issue comma"
21016540,"Title: SetFocusOnError doesn't work properly | Body: the problem I have is that I have a form (asp.net form) and some of the fields (most of them) have RequiredFieldValidator. Now I also set SetFocusOnError=""true"" on all of them and it works fine for all but dropdowns. Let me define fine: after clicking on the Submit button while one of the fields is left blank, browser scrolls up to the empty field."
2706630,Title: What is the best way to get a reference to a spring bean in the backend layers? | Body: I have two spring config files and I'm specifying them in my web.xml as in below.   web.xml snippet   .. &lt;context-param&gt;         &lt;param-name&gt;contextConfigLocation&lt;/param-name&gt;         &lt;param-value&gt;WEB-INF/classes/domain-context.xml WEB-INF/classes/client-ws.xml&lt;/param-value&gt; &l
34134540,Title: SQL Select values starting with a capital letter | Body: I have a table with a varchar type column. I want to select values from this column which start with a capital letter only.   For example   MyTable  Col1          Col2  Argentina     2 Brasil        3 uruguay       4   I want my select query to return:  Argentina Brasil  
6214110,"Title: Spring 3 Dependency Injcetion | Body: I am using Spring3 with xml based configuration.  The problem is when the IOC container starts it loads/caches all the properties/fields defined in com.dao.MyDAOFactory class. I want to tell spring that only load/cache specific properties/fields.  The bean declaration is given below   &lt;bean  id=""daoFactory"" class=""com.dao.MyDAOFactory"" &gt;&lt;/bean&gt;"
34332520,"Title: Android Camera - Attempt to read from field 'int android.hardware.Camera$Size.width' on a null object reference | Body: I am developing an android application. I use a custom camera in a Fragment of a ViewPager. I have a problem of compatibility, my app works on android 4.2.2 , 4.4.4, 5.0.1 . But if i try with an android version 5.1.0 or 5.1.1 , the app crash . I have this log :      12-17 11:"
29230650,"Title: Zero out matrix higher diagonal using numpy | Body: Let's say we have a n x n matrix. Taking n=4 as example:  x x x x x x x x x x x x x x x x   This is what I want to achieve:  When cut=1, given from function parameter, the matrix becomes:  x x x x x x x x x x x x x x x 0   When cut=3:  x x x x x x x 0 x x 0 0 x 0 0 0   When cut=5:  x x 0 0 x 0 0 0 0 0 0 0 0 0 0 0   As we can see, the diagonal"
4430840,Title: How to create XDocument from XML file embedded resource | Body: My class library has a folder called 'Foo' containing an XML file called 'Bar.xml' whose Build Action is set to Embedded Resource.  I would like to create an XDocument from this file.  How hard can it be?  (Answer: hard enough to stump me for the last half an hour.) 
4825400,"Title: CMPXCHG16B correct? | Body: This doesn't exactly seem to be right although I am unsure why. Advice would be great as the documentation for CMPXCHG16B is pretty minimal (I don't own any intel manuals...)  template&lt;&gt; inline bool cas(volatile types::uint128_t *src, types::uint128_t cmp, types::uint128_t with) {     /*     Description:      The CMPXCHG16B instruction compares the 128-bit val"
20061320,"Title: Entity Framework to update the entries in the database table | Body: I am using Entity Framework 5.0 to add the entries in the SQL Database. The logic for adding works fine i am using context.tableEntity.add() method I don't find any update method, I saw Sqlquery() but if i have to manually construct the SQL and run it the entity framework wont be used to its full potential. How can i update t"
31296820,Title: Regex Exceptions | Body: I am trying to come up with a java regex that will match numbers with 2 too 3 decimals and not match any decimal number more than 3.  this is my regex  [0-9]{2}[.][0-9]{3}   It matches 41.51778000 and 18.740  but I only want it to match numbers that have exactly 3 decimal places and not numbers with more than three 
28897010,"Title: How to make a line break on the Python ternary operator? | Body: Sometimes a line containing a ternary operator in Python gets too long:  answer = 'Ten for that? You must be mad!' if does_not_haggle(brian) else ""It's worth ten if it's worth a shekel.""   Is there a recommended way to make a line break at 79 characters with a ternary operator? I did not find it in PEP 8.  "
36632870,"Title: Can't access Entity Framework table with no primary key | Body: I am creating an application to transfer data from one database into another for a new application and I am running into an issue access some of the data in the old database. The old database was created using Ruby on Rails and they way it was designed and created through Rails, the database in SQL Server has no primary keys and a"
12099980,"Title: Can I use java.awt.FileDialog to only allow the user to select folders | Body: I'm trying to use FileDialog instead of JFileChooser to get more natural behaviour on OSX, especially important is the Favourites column with clear links to shared folders that are hidden under /Volumes using JFileChooser.  I'm using Java 7, and for that reason I'm not using Quaqua JFileChooser as it hasnt been upda"
9727090,"Title: Unique identifier (guid) as primary key in database design | Body: Our data resides in a SQL Server 2008 database, there will be a lot queries and joinings between tables. We have this argument inside the team, some are arguing use of integer identity is better for performance, some are arguing use of guid (unique identifier).   Does the performance really suffer that badly using a GUID as a p"
21681300,Title: Diferences between pragmas simd and ivdep vector always? | Body: I am currently trying to vectorize a program and i have observed an odd behaviour  Seems that a for loop is vectorized when using     #pragma simd      (262): (col. 3) remark: SIMD LOOP WAS VECTORIZED.   but it doesn't when i use     #pragma vector always      #pragma ivdep      (262): (col. 3) remark: loop was not vectorized: ex
4178910,"Title: Compiled C++ executables HUGE? | Body: After programming for a while in C, I decided to finally start to learn C++. This is sort of bothering me, as the standard 'hello world' in C is usually ~16KB, including all of the crud your compiler throws on there. (Using stdio)  However, when I create a C++ executable doing hello world, the file is ~470KB! I went ahead and used cstdio instead of iostre"
5228030,Title: SpecFlow Re-usable step definitions | Body: Is there a way to have SpecFlow reuse Step Definitions?  In other tools I have used a GivenWhenThen base class that contains methods such as  WhenAnOrderIsCreated -- this inits a protected order member to be used by inheriting classes.  Just cant seem to get this working with SpecFlow (doesnt seem to like inheritance)  Is there a way to share steps a
3119870,"Title: Writing Portlets for Liferay CMS/Portal | Body: I am new to portlets and have a question about how they work in CMS portals ( we are evaluating Liferay as a CMS ).  Let's say, for example, I would like to create a portlet to display all the books required for a particular course.  You don't have to be logged in to see this, it will appear on public website.  In the CMS, I will create two pages"
6234040,"Title: Storing a pointer to an objects member variable | Body: I have a problem that has been annoying me for a while &amp; I have yet to come up with a solution. I would like to create a container class that stores objects &amp; sorts them according to ONE of their member variable values. So if I have a class of Students (with the member variable int studentID), I want to store them in my Container "
5398630,"Title: ASP.Net Authentication using <credentials> in web.config | Body: I need to publish a demo website to the web. I need to secure access to the site.  The live site with use SQL Server as the membership provider. However, for the demo site I can only publish to a simple web host and have no access to SQL Server.  I need only a single user, and they don't need option to change password etc. Theref"
19158720,"Title: Why does Travis CI think my code is Java 1.3, and how to fix it? | Body: I'm trying out Travis CI with a Java project (pretty standard Maven, Spring setup).  Based on Travis docs, this should suffice in the .travis.yml file:  language: java   Travis should notice the project's pom.xml and run mvn test by default.  However, the Travis build fails, giving me:  error: static import declarations a"
30648860,"Title: How to detect the terminal that is running python? | Body: I've already tried sys.platform, platform.system() and os.name but none of them return something related to cygwin (I always get win32, Windows and nt as output). Maybe because my python was installed on windows (8.1) and not through cygwin. I need to detect  if my python file is being executed by cygwin or cmd. "
29252790,Title: I have wrong answer for project Euler#8 | Body: I can't know why wrong this question. I search google although I can't understand. Thank you for helping :).The problem is=      The four adjacent digits in the 1000-digit number that have the   greatest product are 9 Ã 9 Ã 8 Ã 9 = 5832.       73167176531330624919225119674426574742355349194934   969835203127745063262395783180169848018694788518
1938750,Title: Coming from C to C++ | Body: HI all. I have started a new job recently where I am supposed to work with C++/ I have been doing programming in C language for past 5 years. I am looking for ways to get me up to an acceptable level in OOP. I have all the basic concepts of C++ and OOP but don't have much experience of actual class designing. What I really am looking for is ways to learn class libr
26881400,"Title: How to update Excel sheet links using poi | Body: I'm trying to get updated cell values after use setForceFormulaRecal method. But I'm getting still old values. Which is not actual result. If I opened Original file by clicking It will asking update Links dialogue box. If I click ""ok"" button then Its updating all cell formula result. So I want to update excel sheet links before its open by usin"
15488150,"Title: How do I use html5 local storage in a java applet? | Body: In HTML5, one uses local storage to store things on the client's computer, making them persistent beyond a page refresh. Usually, one uses JavaScript to program things on the client-side, but Java applets can be on the client-side too! Thus, I must ask, how do I use local storage from within a Java applet? If it's not possible, then wh"
17882090,"Title: How different classloaders resolve reference | Body: If i create a custom class loader for say 3(A,B,C) classes of my Java app and redirect all other loading to default bootstrap class loader. Then according to JVM spec :   ""A reference to a class is consulted from current class loader and loaded (if necessary ) accordingly""  Now if i try to create object of class D(whose Class-Loader referenc"
23124620,"Title: How to set gravity of Component at center in MT4J framework like the video I am providing the link? | Body: Visit for video (http://www.monstermedia.net/portfolio.php#126)  I want to make the behavior of component like this, if I drag any component and drop anywhere on the screen then it should be return to the center of the screen smoothly like the video. I can set any component at any of spe"
26561720,"Title: enable_if type has unknown size | Body: I have a problem where unknown code is using meta-templates which tries to dereference types at compile-time and runtime. This means, they traverse the pointer hierarchy until they find a matcher.   Now normally this works well. But when the user passes something like:  typedef struct _Unknown_* Unknown;   then it fails, because it can't be dereferenced,"
25014110,Title: System.Net.WebException: The remote name could not be resolved: | Body: I am testing an endpoint that i am experience some issues with.  I am simply using HttpClient in a loop that each hour do a request.  var httpClient = new HttpClient(); var message = httpClient.GetAsync(url).Result; Console.WriteLine(message.StatusCode);   Once a while I am getting this exception.     System.Net.Http.HttpR
19402700,Title: C# - Display at custom position the error icon associated with a winforms control | Body: I'm using the ErrorProvider class to display an error icon next to some text controls I have on a form. I see that it's possible to set the place where the error icon will show up using the SetIconAlignment method. But is it possible to specify the position of the error icon (relative to a control's posit
18411090,"Title: DragonFly - no external application? | Body: Context  I'm working with DragonFly, the python module. At this point, I just want speech recognized and outputted back to me.  Question  I'm wondering if there is a way to use DragonFly purely for voice recognition without going through Windows Speech Recognition (or any alternative program). Is Dragonfly only meant for ""post-speech-recognition""?  "
4543310,"Title: how can i acess a variable outside of an if statement in java | Body: i have defined a variable inside an if statement and I am trying to access it outside of that if statement now. now the error is saying that it cannot find the symbol which is because its being defined as an intance variable, is there a way i can change it so i can access it outside the variable? heres the code  if((e.getSou"
12220630,Title: How to disable script in HTML code & still show them? | Body: What are the ways which can be used to display [in html] a code segment involving script tag &amp; at the same time preventing browser execution of that script code? 
36521580,"Title: Show column header of a table inside a JScrollPane | Body: I have this JTable with a search JTextField:  My problem is that the header of the JTable is not shown.   I create a JPanel searchPanel where I put a JLabel ""Search:"" and the JTextField. Then I create another JPanel to put the JTable and the searchPanel:  JTable table = new JTable(); JTextField search = new JTextField(); JPanel searchP"
25253890,"Title: GregorianCalendar class not found | Body: I'm trying to use System.Globalization.GregorianCalendar, but Visual Studio 2013 is telling me:     The type or namespace name 'GregorianCalendar' could not be found.   (are you missing a using directive or an assembly reference?)   The docs say it's in mscorlib and as far as I can tell that is supposed to get added automatically.   These are my namesp"
9380510,"Title: Can I add object represented by selectOneMenu to a collection in a bean in JSF? | Body: So I have bean named element that has a list of categories in and I want to add to that list from a drop down box.  There is a submit at the bottom of the page that persists my element and all works fine, I have a converter in place for the drop down which is also working, but I can't work out how to get an"
7225170,"Title: Threading with parameters of type string | Body: Using ParameterizedThreadStart would almost work but it requires object as parameter, which feels very wrong. Is it possible to pass a String through ParameterizedThreadStart?          public void OpenUDirectory(String Directory)         {               Items.Clear();               foreach (FileInfo FI in new DirectoryInfo(Directory).GetFiles())"
25360600,"Title: How to make text fit to xls column size in java | Body: I need to make text shows nice in xls document. I'm using spring mvc xml view with java. There is code sample:  CellStyle style = workbook.createCellStyle(); HSSFSheet sheet = workbook.createSheet(""Test""); sheet.setDefaultColumnWidth(20); int worCount = 1; for (Object s : crimeCaseList) {     HSSFRow nRow = ud.createRow(rowCount++);     i"
26410290,"Title: Create a bundle app from a jar that requires Java 1.8 | Body: I'm struggling with the delivery of a java application. I wrote it with Eclupse Luna, and I managed to export a jar with external files (images). So that now I have an ant build xml file from Eclipse, I can run ant -buildfile projectANT.xml and I can double click on the jar file to execute it only after have copied the data file wit"
14305880,"Title: Loading an image | Body: This is the code I'm using to load an image called ""boat.png""  @Override public void paint(Graphics g) {     BufferedImage img = null;     try {        img = ImageIO.read(new File(""boat.png""));        } catch (IOException e) {            System.out.println(""Can't load the image"");     } }   These two lines generate errors  BufferedImage img = null; img = ImageIO.read(n"
29073990,"Title: Where to set java heap size for eclipse mars? | Body: I've installed eclipse mars in my Mac 10.9 machine. I frequently get OOM issue when doing some development in the eclipse. When i checked for the eclipse.ini file, i see config.ini file inside my configuration folder, which does not have any memory settings. The config.ini file is like;  #This configuration file was written by: org.eclipse."
6648520,Title: How can I create template class member implementations in the cpp file for multiple types | Body: I've got a template class called w32file which works with both wchar_t and char.  It's declared:  template &lt;typename T&gt;     class w32file { ... }   And it has many member methods such as this one:  inline bool isDirectory();   Now I know I could put all the implementation of these member met
21069340,"Title: How to make a behavior of a variable final when its obtained only once through a setter | Body: Assume this imaginary scenario where a variable value is obtained only through a setter but once obtained it cannot be modified.  class Foo {    Bar bar;     public void setBarOnlyOnce(Bar bar) {       this.bar = bar    }   }   Now since I dont want to change the value of bar, once being set, I woul"
5905110,Title: Why does my multithreaded C++ .NET application only crash when executed outside of visual studios? | Body: I have created a very simple C++ .NET application using both managed and unmanaged code to replicate my problem.  When the user clicks a button a new thread should spawn and do some time-consuming tasks while calling back to my main thread with status updates.  This code compiles and succ
7121870,"Title: Server error posting MIME Multipart data directly with Javascript | Body: I am trying to build Multipart Form Data directly in Javascript in order to send my data to a server. I know there are Ajax form plugins, but I really think they wont suit my needs as I will create binary data in the browser and send it as if it were a file submit (The server I will post to requires it that way).  My pro"
18549530,"Title: Made a form in HTML and PHP but unable to figure out what is wrong | Body: I made a form to email the data to an email ID.  But upon filling up the form and submitting, the browser is saying:     Server error. The website encountered an error while retrieving http://localhost/process.php.   Here is the code:  form1.html  &lt;html&gt; &lt;head&gt; &lt;title&gt;Form&lt;/title&gt; &lt;/head&gt; &"
3830000,"Title: Best way to change the value of ""settings"" from within a Python test case? | Body: I'm writing unit tests in Python for the first time, for a Django app. I've struck a problem. In order to test a particular piece of functionality, I need to change the value of one of the app's settings. Here's my first attempt:  def test_in_list(self):     mango.settings.META_LISTS = ('tags',)     tags = Docum"
23267620,"Title: Prompt the user to download an excel file built server side | Body: I have a method which is calling my CreateAnnuityExcelSheet when pressed on a ""Save button"".  The method to call CreateAnnuityExcelSheet:  [HttpPost] public ActionResult ShowAnnuityPMT(FormCollection form, string SubmitValue, string     fileName)     {         //Code for finalList         if (SubmitValue == ""Save"")         {  "
24746170,"Title: Implicit conversion of method to Func in C# | Body: I have this function printAll that prints all elements of an IEnumerable  IEnumerable&lt;A&gt; printAll&lt;A&gt; (IEnumerable&lt;A&gt; able) {     foreach (var a in able) {         print (a);       }     return able; }   I also have a function Fn.Compose that composes functions defined as  Func&lt;A,C&gt; Compose&lt;A,B,C&gt; ( Func&lt;B,C&gt"
